uni,n,k,date,p,V1,stab1,V3,stab3,V6,stab6,V12,stab12
small,252,1,2023-09-01,569,0.13507561781474253,0.9999999999999998,0.13525458336168902,0.999296038219925,0.14179083688140048,0.9950385341391732,0.14892347199889883,0.9890967794029285
small,252,1,2023-10-02,572,0.10943541673894075,0.9999999999999997,0.11231058168288181,0.9991888418466089,0.12102169219173205,0.9954803334336082,0.13455569875694248,0.9881477376744638
small,252,1,2023-11-01,572,0.12915482979069892,0.9999999999999996,0.13268058081810766,0.998837360084233,0.13707334073601482,0.9968455674696196,0.15708800001746623,0.987556130603146
small,252,1,2023-12-01,573,0.10968428924671986,1.0000000000000009,0.11078468076430202,0.9951306743595824,0.11285820970230219,0.9945477398875331,0.11769124626018967,0.9851402058368317
small,252,1,2024-01-02,573,0.12308000722302162,0.999999999999999,0.12278750922034103,0.994705875031005,0.12195632408026522,0.9922188247721742,0.1229512159301779,0.9834693394784164
small,252,1,2024-02-01,573,0.1068042232561556,1.0,0.1065682057818016,0.998908772535672,0.11474289569486368,0.9915126103638277,0.14587285025104335,0.9828970829926716
small,252,1,2024-03-01,574,0.10905607195588293,0.9999999999999981,0.10510691989557805,0.9990102237733227,0.10128529924608229,0.9922188827394929,0.0978514832720931,0.9831896236651723
small,252,1,2024-04-01,574,0.09013139898318925,1.000000000000001,0.08833670018419393,0.998583101553928,0.08409273028928022,0.993898724260632,0.08650239622522661,0.9834934816259866
small,252,1,2024-05-01,574,0.08144738823312934,1.0,0.08219900597007491,0.9987973750204127,0.08365757574264471,0.9970043898378014,0.09553998277225487,0.9849160575053548
small,252,1,2024-06-03,574,0.07932035577846361,1.0000000000000002,0.07511834340981964,0.9988707620568602,0.0700673935977519,0.9968655315923004,0.0677708806659639,0.9858905142744783
small,252,1,2024-07-01,574,0.11285990566757984,1.0000000000000007,0.10745370042804074,0.9983169170586317,0.10707672905097093,0.9961945833852729,0.10606713556829611,0.9864208167843657
small,252,1,2024-08-01,574,0.14309723704590996,0.9999999999999994,0.14791819071747167,0.9985337952153841,0.14966177867902697,0.9960989353160173,0.13942800362648877,0.9873497379655704
small,252,1,2024-09-03,574,0.09797268916208121,1.0000000000000002,0.09962698721164023,0.9980102267719155,0.09765425484182341,0.9962822567250098,0.09316725055297136,0.9887606764013047
small,252,1,2024-10-01,575,0.08414021242891835,0.9999999999999996,0.08461233810545332,0.998784191518058,0.08763967961972943,0.9963967156661593,0.09107879244631954,0.9903813830569074
small,252,1,2024-11-01,576,0.21092107502683402,1.0,0.2241134998202874,0.999332914537338,0.23808826278370768,0.9966873606641724,0.21741637526449548,0.9921126538316997
small,252,1,2024-12-02,577,0.10212689597644113,0.9999999999999999,0.1135150976112593,0.9961112124940316,0.11732056596412088,0.9944199286316782,0.11171027818817449,0.9910218829824815
small,252,1,2025-01-02,577,0.16392085113265795,0.9999999999999999,0.1576269926950105,0.9955366406217198,0.15063960181762617,0.9931219393559579,0.14408660610278268,0.9894141285460027
small,252,1,2025-02-03,577,0.12089764867875924,0.9999999999999981,0.1174563652579349,0.9988549014414639,0.1132019214411858,0.9928155013524549,0.11208897306370667,0.9880992854218891
small,252,1,2025-03-03,578,0.14456479214376702,1.0000000000000004,0.13843022992133908,0.9987104012826651,0.13022895328249195,0.9926451333134565,0.12173048241731337,0.9867660772567424
small,252,1,2025-04-01,578,0.2600731153042534,0.9999999999999988,0.2771130855860971,0.9983670881599315,0.28174343540096214,0.9940363403554763,0.28878300892981834,0.985692696768251
small,252,1,2025-05-01,579,0.17379294270556828,0.9999999999999999,0.14807400917942484,0.9927056461267916,0.129241176444268,0.9922562927146018,0.11397010990641318,0.9833233773423049
small,252,1,2025-06-02,582,0.13189593229894972,1.0000000000000022,0.1296210843370941,0.9930008000111008,0.1269240919769334,0.9894714942494993,0.14221883340177732,0.9816131268746555
small,252,1,2025-07-01,582,0.13613485476490755,1.000000000000001,0.13772517354771438,0.9993160342385181,0.12758481216523324,0.9890628486476308,0.12227193228898726,0.9818550179745721
small,252,1,2025-08-01,583,0.11411863759439167,0.9999999999999999,0.11594977176462537,0.9994601015516434,0.12077513141817574,0.9907775547643463,0.11662853994279254,0.9820652210787146
small,252,1,2025-09-02,585,0.12206329904822703,1.0,0.12651873173315953,0.9991316171034356,0.13073377905383532,0.9936367984855553,0.13296228118698525,0.9820036668777311
small,252,1,2025-10-01,586,0.14905193206440207,1.0000000000000009,0.1506098362026787,0.9992470938979152,0.1536582889322447,0.9980995362593658,0.14922111309491282,0.983008780851488
small,252,1,2025-11-03,587,0.155953209328902,0.9999999999999996,0.15696052875199382,0.999639184905024,0.1614259996364463,0.9984233735112893,0.16493518220193376,0.9847148344955655
small,252,1,2025-12-01,587,0.13049070805375806,1.0000000000000007,0.13581596676971291,0.998343257242509,0.14078923191034837,0.9976277464252608,0.1543659347077896,0.9848688595423049
small,252,1,2026-01-02,588,0.1241745031684214,0.9999999999999996,0.12240865504460184,0.9984573315484183,0.12054744044314118,0.9973639730757451,0.1246564978958517,0.9860030107509912
small,252,1,2026-02-02,588,0.1051198010426693,1.0000000000000004,0.10753808832292311,0.9996531895003427,0.1168770983277765,0.9975373021228713,0.14089213525165953,0.9885031127689403
small,252,1,2026-03-02,588,0.11583492797610756,0.9999999999999993,0.11896542560896539,0.9994956307720919,0.12110640520657637,0.9976911062336361,0.12900431360608805,0.9913356328913825
small,252,1,2026-04-01,588,0.10905336556864918,1.0000000000000007,0.112888467590993,0.9992461998943806,0.1152346427335237,0.9981079351572759,0.11649747601248314,0.9946435713868829
small,252,1,2026-05-01,588,0.15341748505786693,1.0000000000000009,0.14854492500216454,0.9929974264496486,0.146861611275222,0.9944438373009789,0.15353451521963862,0.9925573960180142
small,252,1,2026-06-01,590,0.21889393316342257,0.999999999999999,0.24434653821118585,0.9916203186857078,0.26191539884059,0.9898821234897984,0.28014570869671934,0.9896483146716031
small,252,3,2020-01-02,503,0.08128597109936624,0.9999999999999989,0.08622041827858419,0.8533417671996786,0.09330256699606591,0.838696686354728,0.09580315150804405,0.796363670409586
small,252,3,2020-02-03,506,0.23371758077319896,0.9999999999999987,0.24571843110291325,0.96451328809098,0.2553594461000201,0.8107623700211284,0.2631689953413953,0.7943110396441185
small,252,3,2020-03-02,507,0.9470907317159352,1.0,0.9840548547409846,0.8734904843002568,1.000716784709466,0.7682047679222286,1.005693470312836,0.7840381294267357
small,252,3,2020-04-01,508,0.2904648145226891,0.999999999999999,0.4559343196895565,0.5881750283290336,0.568946513568197,0.6688016093057813,0.5805930194397899,0.7192549455101295
small,252,3,2020-05-01,512,0.20453280294408333,0.9999999999999979,0.15451822536191612,0.6643875089338126,0.3936677184297354,0.5893281171498518,0.4795479468321534,0.6610099908348215
small,252,3,2020-06-01,513,0.20691241600339388,0.9999999999999992,0.18340703195829317,0.9751330275538054,0.2523259707993709,0.5055213594248208,0.417112017146931,0.5983107759260514
small,252,3,2020-07-01,513,0.2196740462203401,0.9999999999999993,0.19000847137124885,0.9918358665233096,0.14191745213652562,0.6634005336647892,0.29986404654780624,0.5413629347407976
small,252,3,2020-08-03,516,0.13904490706552086,0.9999999999999989,0.1417983319659969,0.9753641276011812,0.1260794426144503,0.8179043741015483,0.20639196183963326,0.5050144680100189
small,252,3,2020-09-01,517,0.19126720372917308,0.9999999999999982,0.2240094860326793,0.9172566479014983,0.21490469230258466,0.8844695759553695,0.1790034324363957,0.499445625564042
small,252,3,2020-10-01,519,0.14151452264498843,0.9999999999999997,0.1501756327582546,0.9193041841422386,0.16277081184882133,0.8314020709032799,0.1411995217311128,0.5240565986673814
small,252,3,2020-11-02,521,0.18947439936241073,0.9999999999999981,0.2132581810998123,0.9741046116296145,0.29700632889169787,0.7880188729310867,0.20030084979106857,0.5494191806499182
small,252,3,2020-12-01,521,0.12263513766415622,1.0,0.11099956654047749,0.9503363582202919,0.11728459516672521,0.7736489800752558,0.14067656100851547,0.5558643341470474
small,252,3,2021-01-04,521,0.20178275139759883,0.9999999999999997,0.20097879396485804,0.9584065179300878,0.19507994385921482,0.8295038822281539,0.1986187896935226,0.5691387549580265
small,252,3,2021-02-01,521,0.1271468581447737,0.9999999999999987,0.1287935359074721,0.9988718890313018,0.13343747991480442,0.9100742312687901,0.17527750037614628,0.5934424806964415
small,252,3,2021-03-01,522,0.10942816177470674,0.9999999999999998,0.1099423276081149,0.9982620682692988,0.10976878695903504,0.9448188792476291,0.14993756784210843,0.6271996415147735
small,252,3,2021-04-01,524,0.09690976604169498,0.9999999999999989,0.11406381184453261,0.6894239617684489,0.09251300524087654,0.8401258552878069,0.10049961565219546,0.6633773919056505
small,252,3,2021-05-03,525,0.11703345338014882,0.9999999999999969,0.12456508741855156,0.547115755309853,0.10116961810710519,0.6743217846937664,0.09371838551866032,0.7149530838187107
small,252,3,2021-06-01,527,0.09366005458270525,0.9999999999999988,0.098935415274801,0.793701744921824,0.10796066583375138,0.5100065010117267,0.09781198217672832,0.7503471680885516
small,252,3,2021-07-01,527,0.0884890931837677,0.999999999999999,0.08807002316776581,0.869151269057676,0.09175849968032612,0.5557084162767963,0.10127629307842319,0.6698947553765287
small,252,3,2021-08-02,527,0.1219576498641845,0.9999999999999979,0.12611050519075465,0.9905318453892028,0.13658572891162057,0.7063946112472108,0.12967397326876132,0.5873921407840839
small,252,3,2021-09-01,528,0.09924468972917412,0.9999999999999988,0.09940644997711097,0.9625723552079365,0.10534778713602762,0.8337102522166628,0.12192480224995253,0.507074955709658
small,252,3,2021-10-01,530,0.08757572105612568,0.9999999999999984,0.08624920856765107,0.974396227054747,0.08817830769395113,0.9087237348628493,0.10059712797782822,0.5116997424747284
small,252,3,2021-11-01,530,0.11906309131074874,0.999999999999999,0.12104328256416581,0.9877374727963594,0.12181012591668014,0.9575683499967631,0.12246045323774606,0.5841641801488536
small,252,3,2021-12-01,530,0.11880355496172666,0.9999999999999987,0.11466155806739335,0.9759675296704643,0.11415859168893011,0.9562356137983169,0.1171382401545757,0.6595756037371721
small,252,3,2022-01-03,531,0.14263528568963613,0.9999999999999988,0.14553083824542987,0.9674726424642819,0.14217318789980637,0.9585911777148212,0.13229877619139863,0.7309996338517271
small,252,3,2022-02-01,532,0.13230424547488095,1.0000000000000002,0.14512302619471978,0.877607048839569,0.1515728213566132,0.9172697653221225,0.15286262944458767,0.7783576066988717
small,252,3,2022-03-01,532,0.1652704681052713,1.0000000000000004,0.15060644936841452,0.8519409007409583,0.150983766662442,0.8778137748281297,0.1568287518380722,0.8302087375254539
small,252,3,2022-04-01,533,0.15520776710264994,0.9999999999999986,0.1648008372015722,0.9660593447880124,0.16039189241880877,0.8435870349785584,0.16227128633854387,0.8308091354870274
small,252,3,2022-05-02,533,0.16780203426874465,0.9999999999999987,0.17084962976150267,0.976162789403014,0.17346298709197347,0.8409993284687054,0.17625483847152568,0.8458628432279581
small,252,3,2022-06-01,534,0.2068174283874847,0.9999999999999973,0.20938392255917865,0.9887876709003184,0.21352425196393524,0.8654555145027871,0.22281097761259588,0.8234259723709279
small,252,3,2022-07-01,535,0.15844546426037864,0.9999999999999999,0.15213589302266706,0.989464059046118,0.15053445657588566,0.9511184189565561,0.13505670896589203,0.8237425869317089
small,252,3,2022-08-01,538,0.11807762746602195,0.9999999999999999,0.11714649517666388,0.9935842123888441,0.11608491111507298,0.967586128681879,0.11530511927586731,0.823676268395553
small,252,3,2022-09-01,541,0.1402058367024552,0.9999999999999983,0.14231344388855102,0.9943908187659274,0.15259028028259575,0.9815130157036341,0.16377796845209192,0.8260251994843767
small,252,3,2022-10-03,544,0.19013566070502447,0.9999999999999987,0.19589798111922863,0.9951023910884564,0.19871960804198427,0.9837000344057756,0.1943285974970417,0.8406117583253884
small,252,3,2022-11-01,544,0.1571197710488003,0.9999999999999986,0.15639122241928458,0.9955391316377915,0.15480814301267679,0.9869957453363142,0.15307587719468008,0.864658191400411
small,252,3,2022-12-01,545,0.1089210966246677,0.9999999999999999,0.11456962922475543,0.9932570767305468,0.11719085782983134,0.9892957349340461,0.11864599754698742,0.8982275300741616
small,252,3,2023-01-03,546,0.1319443375598158,1.0000000000000002,0.1323225802143527,0.9934424445675802,0.12998603588493846,0.9880034972578202,0.12236833359401313,0.9496888614811025
small,252,3,2023-02-01,548,0.13462457894722693,0.9999999999999962,0.13653851382031928,0.9955190749749867,0.1405298323059011,0.986221246249343,0.1404424938386725,0.9554651371740487
small,252,3,2023-03-01,550,0.16934531967602612,0.9999999999999986,0.17248216628465068,0.9929706178489319,0.17387474946821876,0.9848840425206075,0.17271207317797435,0.9688190335768688
small,252,3,2023-04-03,553,0.14364996032144764,0.9999999999999994,0.15762710114716796,0.976183917486575,0.16289000928613026,0.9744488192634866,0.16388785570771003,0.9640365606771192
small,252,3,2023-05-01,555,0.11615828083983538,0.9999999999999996,0.1218727229240987,0.9734060169332838,0.12635599918852347,0.9615242159465723,0.12923211141428448,0.9554646074698041
small,252,3,2023-06-01,562,0.1076110844320315,0.9999999999999989,0.10380161696620227,0.9714574895249771,0.10528348353709525,0.9405575845336582,0.11366910977264907,0.9375156520022846
small,252,3,2023-07-03,565,0.1045572979673733,0.9999999999999977,0.10121727152642372,0.9724442707670359,0.091712362492396,0.9354608813418381,0.08847853182459606,0.9243397909166872
small,252,3,2023-08-01,566,0.09554289201906829,0.9999999999999996,0.09643070256370508,0.9872225018640014,0.09411993886420678,0.9397761099326317,0.0941850701878634,0.9143909795228256
small,252,3,2023-09-01,569,0.12159929091530323,0.9999999999999988,0.11712039294881901,0.9711559562425973,0.10419424537094207,0.9443244135053963,0.09411592385344339,0.9004548600890636
small,252,3,2023-10-02,572,0.12536251735225926,0.9999999999999992,0.1230478220202734,0.941143077619109,0.12706619235759736,0.9210343516882903,0.1426512718949418,0.8782461253215711
small,252,3,2023-11-01,572,0.12436478845681913,0.9999999999999988,0.12809697109564752,0.9586756496916857,0.1284918078824226,0.8997320692322596,0.13353611119055483,0.851005872410917
small,252,3,2023-12-01,573,0.12173984966385651,0.9999999999999989,0.11236126043517482,0.9073452031085352,0.10963559007900607,0.8708986464895684,0.11848851011719394,0.8321211666254005
small,252,3,2024-01-02,573,0.12820605093978352,0.9999999999999986,0.13422019491664225,0.8936330464396072,0.13519898270717698,0.8359792593129307,0.1317604213748745,0.7966676956125948
small,252,3,2024-02-01,573,0.11735759266136954,0.9999999999999993,0.11531510671657695,0.9527450638230327,0.11809436789464933,0.824053110843246,0.12029471423657426,0.7568339269415103
small,252,3,2024-03-01,574,0.07518781110802875,0.9999999999999981,0.07748248885014929,0.9259606680692385,0.08827265359865476,0.7919796984980356,0.09808227998808085,0.708282017749025
small,252,3,2024-04-01,574,0.10242264855158216,1.0000000000000002,0.10658544919382436,0.9209857701655558,0.11693604172262327,0.7783734685726206,0.10419642322209687,0.6579015461616542
small,252,3,2024-05-01,574,0.0949415500206808,0.9999999999999994,0.09873953326847287,0.9771971383651704,0.104883766954865,0.829567027422865,0.10157436766075756,0.6245406603038599
small,252,3,2024-06-03,574,0.07578347487012001,0.9999999999999998,0.0747427409201991,0.8942356313315257,0.07033291175481496,0.8063833460168104,0.07126181044208094,0.5877210414649597
small,252,3,2024-07-01,574,0.11760932354701154,1.0,0.11476073041928761,0.9169044678767835,0.11954183496484361,0.8392015399504411,0.13067440892753196,0.5843436584468478
